Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2024/03/31,Laptop,Electronics,East,8.0,6952.0,871.2
05/29/2023,Camera,Electronics,North,9.0,1053.0,283.58
2024-12-21,Monitor,Accessories,North,9.0,6696.0,1224.22
2024-10-09,Headphones,Accessories,North,2.0,1420.0,93.59
29-12-2023,Camera,Electronics,West,9.0,9972.0,2566.01
2022/11/28,,Electronics,South,8.0,3136.0,494.26
02/10/2023,Camera,Electronics,West,3.0,225.0,20.52
12-05-2022,Mouse,Accessories,East,3.0,1662.0,375.04
2024-05-03,Printer,,West,4.0,500.0,85.96
2022-08-02,Smartphone,Electronics,North,8.0,3168.0,747.33
2023-12-31,Smartphone,Electronics,East,1.0,622.0,
2022-04-03,Tablet,,North,3.0,1233.0,361.12
2024-01-19,Laptop,Electronics,?,3.0,,116.14
02/18/2022,Tablet,,South,1.0,702.0,129.34
2024-05-14,Laptop,Electronics,South,8.0,4832.0,1261.06
2023-01-17,Unknown,Office,North,5.0,3765.0,670.8
05-05-2024,Camera,,North,8.0,6928.0,1415.16
2023/02/01,Headphones,Accessories,West,7.0,1624.0,436.13
2023-04-01,Headphones,Accessories,North,1.0,68.0,10.39
06/04/2023,,Accessories,North,1.0,651.0,
09/16/2024,Printer,Office,,7.0,6293.0,718.49
02/16/2023,,Accessories,West,2.0,1068.0,85.71
2023-10-17,Keyboard,Accessories,North,1.0,381.0,26.69
07/21/2022,Printer,Office,South,2.0,2016.0,426.43
,Headphones,Accessories,West,2.0,1224.0,340.67
23-10-2022,Monitor,Accessories,South,5.0,2180.0,400.01
12-09-2024,Laptop,Electronics,,9.0,2853.0,353.09
"Oct 04, 2022",Mouse,Accessories,South,1.0,272.0,45.33
2022/03/14,Smartphone,Electronics,North,4.0,2640.0,183.23
2024-04-26,Monitor,Accessories,North,2.0,488.0,129.02
2023-11-10,Printer,Office,South,8.0,9184.0,1795.93
2024-04-12,Tablet,Electronics,North,5.0,,23.98
2024/10/03,Keyboard,Accessories,East,3.0,2889.0,604.45
"Jul 18, 2024",Laptop,Electronics,West,1.0,625.0,125.9
N/A,Keyboard,Accessories,South,8.0,7056.0,538.48
07/11/2023,,Electronics,West,,,720.2
2022/09/19,Smartwatch,Electronics,East,,2472.0,363.38
06/19/2022,Mouse,Accessories,West,5.0,855.0,67.57
25-02-2024,Mouse,Accessories,West,3.0,3480.0,
2023-03-07,Camera,Electronics,South,1.0,846.0,103.3
2022-03-09,Keyboard,Accessories,North,1.0,158.0,46.24
12/31/2022,Mouse,Accessories,South,9.0,3186.0,
2024-02-01,Mouse,Accessories,North,7.0,6972.0,969.43
2024-04-15,Mouse,Accessories,East,5.0,1745.0,449.64
15-05-2024,Laptop,Electronics,East,8.0,4256.0,372.95
04/14/2022,Keyboard,Accessories,South,3.0,1674.0,499.63
2024-09-25,Camera,Electronics,North,8.0,6488.0,1072.86
03/05/2022,Tablet,Electronics,East,5.0,3530.0,803.86
2022-09-03,Mouse,Accessories,North,2.0,632.0,87.45
09-11-2024,Monitor,Accessories,North,7.0,3675.0,236.8
2023-09-12,Smartwatch,Electronics,West,6.0,5592.0,926.42
2023-02-11,Keyboard,Accessories,East,6.0,,807.94
27-08-2023,Unknown,Electronics,East,3.0,3069.0,503.3
2023-05-26,Keyboard,Accessories,North,7.0,,490.11
30-05-2024,Tablet,Electronics,North,4.0,3960.0,632.76
2024-07-31,Tablet,Electronics,South,3.0,1476.0,85.16
11/14/2023,Printer,Office,East,2.0,1058.0,298.69
2023-11-27,Monitor,Accessories,South,5.0,1215.0,162.02
2024-03-04,Camera,Electronics,North,3.0,204.0,20.43
2024-12-24,Tablet,,West,7.0,4137.0,221.66
2022-05-21,Camera,Electronics,West,5.0,250.0,16.81
2022/09/14,Tablet,Electronics,,5.0,1185.0,254.34
2024-03-12,Headphones,Accessories,South,2.0,1504.0,108.52
2024/06/28,,Accessories,West,6.0,6888.0,945.07
"Dec 25, 2024",,Electronics,West,3.0,3588.0,958.84
2022-11-18,Laptop,Electronics,South,7.0,1477.0,367.22
2022-10-22,Smartwatch,Electronics,East,8.0,1280.0,131.56
2024-11-16,Tablet,Electronics,South,7.0,7161.0,630.76
03/13/2023,Printer,Office,North,5.0,1850.0,346.4
N/A,Mouse,Accessories,East,3.0,3378.0,520.31
2024-10-30,Laptop,Electronics,West,,7672.0,2046.38
03-11-2024,Tablet,Electronics,South,6.0,4254.0,938.66
2024/11/19,Keyboard,Accessories,East,5.0,2285.0,279.9
29-04-2024,Keyboard,Accessories,West,7.0,5775.0,680.6
2022/10/21,Smartphone,Electronics,North,9.0,9360.0,910.35
,Printer,Office,North,8.0,6936.0,1156.52
2022-05-17,Camera,Electronics,East,9.0,5634.0,464.71
2024-03-29,Smartphone,Electronics,North,4.0,2644.0,731.86
2023-11-22,Headphones,Accessories,North,,247.0,35.65
2023-09-24,Laptop,Electronics,East,7.0,1869.0,357.27
17-07-2024,Smartwatch,Electronics,West,,1988.0,430.59
17-06-2023,Laptop,Electronics,West,4.0,1920.0,549.11
2024-05-20,Headphones,Accessories,West,3.0,2577.0,196.37
10-06-2024,Camera,Electronics,East,3.0,828.0,117.95
2022/01/31,Camera,Electronics,South,2.0,1580.0,403.76
2023-09-13,Camera,Electronics,East,9.0,9009.0,1909.26
01-10-2022,Smartphone,Electronics,East,9.0,7425.0,1580.86
2024/12/24,Monitor,Accessories,West,5.0,2945.0,672.35
2023-07-19,Mouse,Accessories,West,3.0,294.0,22.9
"May 17, 2024",Mouse,Accessories,South,5.0,5875.0,789.23
N/A,Smartwatch,Electronics,West,3.0,1308.0,197.6
2024-01-10,Monitor,Accessories,South,4.0,2360.0,391.82
2023-04-10,Smartwatch,,West,6.0,1008.0,245.45
2023-10-27,Smartwatch,Electronics,North,6.0,1344.0,338.4
12-01-2022,Printer,Office,,7.0,5635.0,1185.97
N/A,Mouse,Accessories,East,,4088.0,1200.03
2024-12-04,Camera,Electronics,South,8.0,2192.0,441.77
2022/06/06,Keyboard,Accessories,South,8.0,1952.0,
2023-01-28,Smartphone,Electronics,East,7.0,3955.0,1144.76
24-06-2023,Mouse,Accessories,South,,5256.0,1118.16
28-12-2022,Camera,Electronics,North,1.0,1163.0,115.09
2022-09-24,Smartwatch,Electronics,North,9.0,5004.0,973.65
2023/05/06,Mouse,Accessories,North,8.0,9128.0,1342.19
"Jul 13, 2023",Laptop,Electronics,East,4.0,4700.0,576.34
05-01-2022,Camera,,West,2.0,1686.0,146.39
2024-08-03,Keyboard,Accessories,South,9.0,4572.0,279.54
N/A,,,South,5.0,2510.0,515.12
2023/06/04,Smartphone,Electronics,West,3.0,3117.0,829.09
2024-05-12,Laptop,Electronics,West,1.0,,94.35
07/14/2023,Monitor,Accessories,West,9.0,2889.0,604.19
2024-11-08,Smartwatch,Electronics,East,9.0,3654.0,581.9
09/12/2023,Printer,Office,East,6.0,5610.0,298.77
2024-04-27,,Electronics,South,1.0,668.0,99.4
"Jan 08, 2022",Smartphone,Electronics,South,,3983.0,360.13
"Jan 24, 2024",Keyboard,Accessories,South,1.0,1112.0,272.81
2022-06-20,Monitor,Accessories,North,,4230.0,221.06
N/A,Tablet,Electronics,East,8.0,2968.0,530.3
10-01-2022,Monitor,Accessories,West,5.0,4690.0,706.74
"May 09, 2022",Camera,Electronics,,6.0,4296.0,1240.31
2023/12/19,Camera,Electronics,North,7.0,7203.0,523.52
11/20/2022,Unknown,Electronics,North,4.0,3640.0,695.31
2022/11/11,Smartphone,Electronics,East,1.0,1131.0,304.62
N/A,Camera,Electronics,West,,3627.0,797.53
2023-08-11,Mouse,Accessories,,8.0,7968.0,1249.98
"Nov 23, 2022",Headphones,Accessories,South,3.0,3546.0,490.28
03/01/2024,Tablet,Electronics,South,5.0,2270.0,546.56
07/07/2023,Keyboard,Accessories,West,2.0,1354.0,136.91
04/20/2023,Headphones,Accessories,West,7.0,6811.0,1423.57
2022/02/09,Smartwatch,Electronics,East,3.0,1410.0,232.65
2022-10-17,Keyboard,Accessories,North,2.0,1170.0,249.99
"Aug 04, 2023",Laptop,Electronics,East,7.0,,740.74
"Dec 01, 2023",Mouse,Accessories,,9.0,7866.0,1554.38
2022-07-31,Monitor,Accessories,East,5.0,3645.0,388.31
"Feb 24, 2023",Headphones,Accessories,East,6.0,5358.0,568.34
2024-05-18,Unknown,Electronics,North,5.0,1775.0,486.37
05/19/2023,Headphones,Accessories,South,9.0,4905.0,1351.25
29-09-2022,Mouse,Accessories,East,6.0,4260.0,372.33
2024-09-03,Printer,Office,East,2.0,1632.0,292.78
2023-03-12,Smartwatch,,East,6.0,3324.0,466.78
"Jul 17, 2023",Camera,Electronics,West,5.0,4590.0,347.14
2022-04-14,Laptop,Electronics,East,9.0,8496.0,2182.42
2022-06-16,Printer,Office,North,,6444.0,518.79
2022/03/14,Camera,Electronics,North,1.0,812.0,51.13
2023-07-15,Monitor,Accessories,West,6.0,1764.0,465.93
"May 13, 2024",Printer,Office,West,1.0,1012.0,172.67
2023/05/03,Keyboard,,South,2.0,836.0,
2023-12-29,Smartwatch,Electronics,,1.0,723.0,115.26
2022-12-05,Headphones,Accessories,North,6.0,5628.0,1033.15
,,,North,5.0,1660.0,
2023-03-28,Headphones,Accessories,West,3.0,2295.0,244.83
2024/04/19,Printer,Office,East,2.0,2190.0,477.8
10/11/2024,Tablet,Electronics,East,7.0,3500.0,919.35
2022/04/23,Headphones,Accessories,West,2.0,1098.0,
01-06-2023,Mouse,Accessories,North,5.0,945.0,194.03
19-02-2022,Mouse,Accessories,West,6.0,5622.0,1382.67
07/13/2023,Camera,Electronics,East,3.0,2325.0,309.49
2022/08/03,Keyboard,Accessories,South,1.0,1157.0,252.08
2024-01-30,Printer,Office,West,3.0,531.0,126.24
2023-07-23,Tablet,,West,2.0,1760.0,278.09
12-11-2023,,Electronics,North,1.0,371.0,108.58
2024-10-15,Smartphone,Electronics,East,4.0,1896.0,191.7
09-08-2023,Smartwatch,Electronics,South,,514.0,
08/18/2022,Monitor,Accessories,West,7.0,1876.0,129.25
08/19/2023,Camera,Electronics,East,6.0,1182.0,236.12
03/14/2022,Smartphone,Electronics,North,5.0,4255.0,961.41
2022/09/15,Monitor,,North,9.0,1341.0,150.7
2022-09-23,Keyboard,Accessories,North,1.0,644.0,49.25
2024/05/17,Unknown,Accessories,South,3.0,1827.0,94.4
2024-10-27,Camera,Electronics,North,1.0,930.0,136.16
2022-02-15,Camera,Electronics,South,4.0,528.0,152.8
2022-02-23,Monitor,Accessories,South,6.0,4236.0,739.22
2023-01-14,Headphones,Accessories,North,4.0,1664.0,190.82
2023-01-12,Smartwatch,Electronics,North,3.0,2727.0,554.46
02/08/2022,Smartwatch,Electronics,North,,522.0,52.73
2024/12/06,Mouse,Accessories,West,7.0,8288.0,1945.03
2024-03-12,Laptop,Electronics,West,9.0,1062.0,73.58
2023-10-01,Smartphone,Electronics,East,3.0,1140.0,226.52
04/12/2024,,Accessories,East,8.0,3488.0,712.24
2023/12/22,Tablet,,North,8.0,5920.0,1436.7
N/A,Monitor,Accessories,North,9.0,3096.0,362.89
05/02/2024,Monitor,Accessories,South,5.0,3490.0,205.04
2022-04-02,Smartwatch,Electronics,South,6.0,4374.0,702.62
2024-02-11,Smartphone,Electronics,South,6.0,3366.0,541.86
2024-04-02,Printer,Office,East,6.0,822.0,231.62
2024-11-27,Monitor,,,2.0,340.0,39.12
2022-08-30,Unknown,Accessories,East,1.0,763.0,217.94
2022-07-15,Headphones,Accessories,West,4.0,3408.0,856.98
02/21/2022,Tablet,Electronics,West,7.0,2282.0,537.71
2023-09-14,Camera,Electronics,,7.0,4151.0,1047.43
N/A,,Electronics,North,7.0,6279.0,1689.55
24-10-2023,Monitor,Accessories,North,3.0,474.0,83.32
16-04-2023,Monitor,Accessories,West,5.0,680.0,176.44
2023-10-15,Headphones,Accessories,West,9.0,8496.0,1721.6
"Aug 20, 2023",Keyboard,,South,,7826.0,714.68
10/24/2023,Mouse,Accessories,South,6.0,4014.0,717.44
"Jul 26, 2024",Laptop,Electronics,East,1.0,687.0,62.82
31-10-2024,Smartwatch,Electronics,South,3.0,2943.0,234.27
04/28/2022,Printer,Office,East,7.0,5649.0,660.37
08/15/2024,Tablet,Electronics,North,8.0,3296.0,623.67
2024-09-28,Headphones,Accessories,North,,1137.0,173.92
2024-07-18,Smartphone,,North,2.0,380.0,101.7
,Laptop,Electronics,West,5.0,4405.0,1247.86
11/01/2022,Tablet,Electronics,East,1.0,120.0,9.43
"Jun 13, 2023",Printer,Office,East,1.0,1176.0,182.07
02/20/2023,Camera,,South,3.0,1770.0,366.58
2023-05-20,Camera,Electronics,South,6.0,4302.0,965.02
19-12-2023,Unknown,Electronics,North,3.0,2988.0,
2024-06-17,Headphones,Accessories,East,3.0,3033.0,458.41
2023-07-14,Mouse,Accessories,South,9.0,6363.0,1752.65
04-07-2022,Tablet,Electronics,,6.0,3402.0,501.29
2022-03-23,Keyboard,Accessories,South,4.0,3496.0,1032.81
N/A,Monitor,Accessories,East,4.0,1080.0,204.95
2022-02-28,Headphones,Accessories,East,6.0,1530.0,218.99
2023/09/11,Keyboard,Accessories,West,4.0,3568.0,764.2
13-11-2022,Smartphone,Electronics,West,1.0,954.0,48.97
2024/03/17,Camera,Electronics,West,4.0,1196.0,223.66
2022-02-13,Smartwatch,Electronics,North,4.0,2136.0,217.47
07/13/2024,Printer,Office,South,9.0,8496.0,2316.03
05/07/2024,Laptop,Electronics,West,7.0,7280.0,1450.82
09/24/2022,Smartwatch,Electronics,South,5.0,4935.0,625.39
"Aug 12, 2024",Tablet,Electronics,South,8.0,9056.0,872.48
N/A,Smartwatch,Electronics,South,1.0,563.0,46.96
2022-03-03,Printer,Office,South,2.0,1570.0,247.7
02-03-2022,Camera,Electronics,North,3.0,2181.0,517.02
25-09-2024,Mouse,Accessories,North,4.0,,442.33
2022/12/06,Keyboard,Accessories,West,7.0,6552.0,635.09
,Laptop,Electronics,South,8.0,6544.0,1086.29
2023-11-21,Mouse,Accessories,West,3.0,2631.0,157.19
2023-03-31,Monitor,Accessories,West,,945.0,94.75
11-06-2024,Monitor,Accessories,West,2.0,760.0,192.42
2023-04-25,Monitor,Accessories,North,4.0,,394.48
2022-12-17,Smartwatch,Electronics,East,3.0,1242.0,
2024-07-05,Unknown,Electronics,East,3.0,3183.0,868.73
2023-04-07,Monitor,Accessories,West,5.0,4260.0,229.77
07/26/2022,Smartphone,Electronics,West,1.0,1041.0,132.46
18-05-2022,Smartwatch,Electronics,East,3.0,1692.0,348.81
2022-03-15,Camera,Electronics,North,4.0,1728.0,403.06
2023-10-13,Camera,Electronics,South,4.0,4484.0,893.27
2024/06/19,Smartphone,Electronics,East,7.0,4123.0,750.05
2024/11/03,Mouse,Accessories,East,2.0,2372.0,392.07
04/16/2023,Smartphone,Electronics,East,7.0,5201.0,745.2
27-09-2024,Mouse,Accessories,South,5.0,3100.0,695.28
,Smartwatch,Electronics,East,6.0,5292.0,1105.95
2023/03/06,Tablet,Electronics,South,6.0,5952.0,971.53
10-01-2023,Smartphone,Electronics,East,4.0,1932.0,472.91
05-10-2023,Tablet,,West,6.0,3486.0,1011.74
,Tablet,Electronics,West,2.0,1708.0,441.43
09/12/2024,Monitor,Accessories,South,4.0,4324.0,288.12
07/30/2024,Laptop,Electronics,South,4.0,2708.0,302.14
29-03-2022,Printer,Office,West,8.0,7944.0,1142.83
,Camera,Electronics,East,3.0,,39.33
"Jan 01, 2023",Printer,Office,West,9.0,5904.0,1440.45
2024-03-20,Printer,Office,South,5.0,4970.0,1080.12
2024-02-02,Headphones,Accessories,,2.0,2288.0,
2023-07-18,Smartphone,,,6.0,4662.0,350.79
2022/02/25,Mouse,Accessories,East,4.0,2532.0,404.96
19-12-2024,Tablet,Electronics,South,8.0,9328.0,1008.6
2022-02-05,Printer,Office,North,,686.0,86.18
2024-02-29,Smartwatch,Electronics,South,6.0,1290.0,343.35
26-08-2022,Printer,Office,,5.0,1205.0,235.19
17-09-2024,Headphones,,South,7.0,7966.0,1313.56
,Camera,Electronics,North,7.0,1085.0,130.72
08/29/2024,Monitor,Accessories,West,,6633.0,1239.11
11/21/2024,Laptop,Electronics,North,7.0,5096.0,971.5
2022-07-20,Tablet,Electronics,East,4.0,4120.0,710.07
2022-08-15,Monitor,,West,3.0,1479.0,207.58
04/09/2024,Smartphone,Electronics,West,7.0,1652.0,397.49
2022-07-07,Laptop,Electronics,South,1.0,1028.0,240.61
2023-05-01,Monitor,Accessories,East,4.0,4580.0,655.14
2024-01-28,Monitor,Accessories,South,8.0,2152.0,196.53
N/A,Monitor,Accessories,South,6.0,4566.0,866.13
"Apr 06, 2024",Headphones,Accessories,,3.0,2244.0,301.53
01-02-2024,Mouse,Accessories,West,4.0,1344.0,140.52
N/A,Printer,Office,South,6.0,2622.0,131.53
N/A,Smartphone,Electronics,South,1.0,325.0,46.84
17-12-2024,Keyboard,Accessories,West,1.0,960.0,95.88
2023-11-30,Smartphone,Electronics,North,7.0,2639.0,268.88
2024-06-05,Printer,Office,South,5.0,1025.0,246.15
2022/01/13,Monitor,Accessories,West,2.0,1924.0,434.86
08/29/2023,Smartphone,Electronics,North,2.0,1660.0,362.88
23-05-2022,Printer,Office,?,1.0,985.0,105.09
,Keyboard,Accessories,,5.0,2600.0,537.11
2024-10-21,Camera,Electronics,West,4.0,2792.0,725.35
31-08-2024,Headphones,,North,2.0,378.0,87.37
17-04-2022,Camera,Electronics,West,8.0,,271.61
05/12/2024,Smartwatch,Electronics,North,3.0,564.0,108.35
2023-01-25,Laptop,Electronics,South,5.0,2365.0,667.61
2024-04-01,Smartphone,Electronics,West,6.0,3252.0,834.84
2024-05-05,Camera,Electronics,North,1.0,276.0,42.68
20-05-2024,Mouse,Accessories,West,3.0,3408.0,205.76
"Oct 20, 2022",Laptop,Electronics,East,6.0,1398.0,180.88
2022-02-27,Keyboard,Accessories,North,4.0,904.0,
01-12-2023,Keyboard,Accessories,South,1.0,1178.0,161.06
2022-07-29,Headphones,Accessories,West,3.0,2535.0,292.19
,Tablet,Electronics,West,1.0,496.0,146.92
"Jun 30, 2024",Smartphone,Electronics,West,4.0,3888.0,284.17
12-03-2024,Tablet,Electronics,East,7.0,4921.0,798.16
07/04/2024,Smartwatch,Electronics,West,8.0,4472.0,290.79
2023-04-09,Tablet,Electronics,North,3.0,603.0,153.37
2023-03-10,Headphones,Accessories,West,9.0,1899.0,501.4
N/A,Printer,Office,North,4.0,544.0,67.84
05/29/2022,Monitor,Accessories,North,9.0,6471.0,1844.59
03/22/2023,Keyboard,Accessories,North,1.0,677.0,54.14
N/A,Laptop,Electronics,South,4.0,1372.0,302.58
08-06-2024,Unknown,Accessories,North,9.0,7542.0,1477.49
04/16/2023,Monitor,Accessories,West,,924.0,125.65
07/11/2022,Smartphone,Electronics,East,5.0,3940.0,755.11
2024-10-05,Tablet,Electronics,West,2.0,374.0,49.26
2023-03-19,Printer,Office,North,5.0,,252.69
2022/12/26,Monitor,Accessories,West,5.0,3170.0,868.34
17-08-2024,Headphones,Accessories,North,7.0,5362.0,1029.47
2023/11/05,Monitor,Accessories,East,9.0,,1747.57
2023-07-06,Keyboard,Accessories,North,9.0,8514.0,1400.4
11/25/2023,,Electronics,South,1.0,810.0,157.47
,Mouse,Accessories,South,1.0,71.0,12.02
06/15/2022,Laptop,Electronics,North,1.0,651.0,57.94
13-03-2022,Monitor,Accessories,North,3.0,1245.0,119.11
2023-11-06,Monitor,Accessories,West,1.0,464.0,58.38
N/A,Monitor,Accessories,North,5.0,5155.0,356.43
11-12-2023,Smartphone,Electronics,East,5.0,5175.0,786.27
2022-01-13,Smartphone,Electronics,East,2.0,1668.0,470.42
2024-09-30,Printer,Office,East,3.0,1872.0,532.81
16-01-2023,Laptop,Electronics,North,3.0,513.0,132.56
05-04-2024,Unknown,Office,West,2.0,2276.0,366.5
2024-01-02,Mouse,Accessories,,4.0,3428.0,305.79
N/A,Keyboard,Accessories,East,2.0,1640.0,176.87
,Camera,Electronics,East,7.0,,1921.73
10/20/2023,Printer,Office,South,9.0,9225.0,
2022-06-20,Mouse,Accessories,South,5.0,3910.0,584.77
"May 09, 2023",Printer,Office,West,5.0,1995.0,369.22
08/31/2023,Keyboard,Accessories,,7.0,385.0,43.43
2023/03/23,Mouse,Accessories,East,4.0,4316.0,566.7
04/28/2024,Smartwatch,Electronics,,,1169.0,340.69
2023-03-30,Headphones,,East,5.0,2325.0,506.32
"Feb 18, 2024",Monitor,Accessories,North,1.0,199.0,48.92
N/A,Smartwatch,Electronics,South,3.0,375.0,
2022-05-05,Laptop,Electronics,East,9.0,8010.0,763.32
03-01-2023,Mouse,Accessories,,4.0,316.0,77.13
2024-11-14,Camera,Electronics,South,9.0,5895.0,442.49
,Headphones,Accessories,East,4.0,388.0,35.21
06/12/2024,Mouse,Accessories,West,5.0,3670.0,462.97
"Oct 15, 2024",Smartphone,Electronics,East,9.0,7731.0,2178.05
"Oct 18, 2023",Laptop,Electronics,South,3.0,1596.0,91.23
2024-04-06,,Electronics,East,,4192.0,216.16
2023/07/29,Tablet,Electronics,,,5264.0,756.33
06/04/2023,Laptop,Electronics,North,1.0,425.0,48.81
,Smartwatch,Electronics,North,4.0,3380.0,211.72
03/07/2024,Printer,Office,East,7.0,8379.0,2009.05
"Mar 05, 2022",Keyboard,Accessories,North,4.0,2040.0,393.72
2024-04-17,Printer,Office,,4.0,1336.0,116.65
2024-08-22,Keyboard,Accessories,South,2.0,1934.0,157.41
09-04-2024,Keyboard,Accessories,South,3.0,1560.0,391.11
N/A,Keyboard,Accessories,North,6.0,4446.0,1217.86
03/17/2023,Printer,Office,West,,1893.0,508.8
2024-07-04,Camera,Electronics,East,4.0,4492.0,670.42
08/12/2023,Unknown,Accessories,South,6.0,6228.0,1852.45
2023-04-23,Camera,Electronics,East,7.0,4403.0,1295.89
15-10-2022,Headphones,Accessories,South,9.0,4176.0,510.97
05/24/2022,Keyboard,Accessories,,2.0,486.0,64.43
05/09/2022,Unknown,Office,East,5.0,4880.0,1084.69
2022-11-02,Printer,Office,West,5.0,265.0,53.21
2023-09-10,Laptop,Electronics,East,1.0,1041.0,128.58
28-03-2024,Smartphone,Electronics,East,8.0,9448.0,616.5
01-07-2022,Headphones,Accessories,South,3.0,1617.0,440.46
2024-02-17,Laptop,Electronics,West,2.0,1486.0,233.7
2023/07/08,Smartwatch,Electronics,East,8.0,7152.0,1539.72
2022-12-29,Mouse,,East,6.0,1404.0,368.36
2023/08/11,Camera,Electronics,South,2.0,,16.23
2023/08/01,Camera,Electronics,North,9.0,7533.0,1285.72
"Jul 23, 2023",Unknown,Accessories,South,4.0,3888.0,810.08
2024-07-05,,Electronics,South,5.0,,48.87
28-11-2022,Mouse,Accessories,South,2.0,1446.0,403.89
"Nov 11, 2024",Tablet,Electronics,South,,510.0,151.91
N/A,Keyboard,Accessories,West,8.0,6224.0,790.27
04/25/2023,Keyboard,Accessories,North,2.0,686.0,85.03
2023-12-11,Mouse,,West,4.0,2840.0,591.94
11/12/2023,Laptop,Electronics,South,7.0,2562.0,347.62
04-05-2024,Smartphone,Electronics,West,5.0,790.0,216.12
"Jul 09, 2022",Laptop,Electronics,East,,4170.0,786.42
"Nov 22, 2022",Tablet,Electronics,East,4.0,1360.0,373.59
03/13/2022,Camera,Electronics,East,6.0,5316.0,782.42
07/20/2023,Laptop,Electronics,West,4.0,3956.0,293.38
05/09/2022,Monitor,Accessories,North,3.0,726.0,94.38
2024/08/04,Smartphone,Electronics,North,4.0,228.0,29.37
07/31/2022,Headphones,Accessories,North,3.0,2274.0,442.57
13-09-2024,Keyboard,Accessories,North,9.0,2628.0,459.87
2024-05-26,Camera,Electronics,South,6.0,606.0,104.85
11/15/2024,Headphones,Accessories,East,8.0,7256.0,558.79
N/A,Camera,Electronics,West,4.0,1956.0,125.69
2024-06-20,,Office,South,6.0,3954.0,690.1
11-01-2023,Keyboard,,East,6.0,2262.0,442.86
15-02-2022,Printer,Office,North,4.0,2804.0,391.59
"Apr 26, 2022",Tablet,Electronics,South,9.0,5850.0,1511.06
"Jun 07, 2023",Keyboard,Accessories,West,1.0,56.0,9.16
"Jan 17, 2024",Monitor,Accessories,East,9.0,4302.0,344.64
2024-05-14,Camera,Electronics,West,9.0,10143.0,1690.66
2023-05-15,Headphones,Accessories,North,1.0,1012.0,164.89
2023/05/22,Tablet,Electronics,East,9.0,8964.0,448.62
2022/08/05,Mouse,Accessories,,6.0,1758.0,262.36
"Oct 12, 2023",Printer,Office,North,6.0,6348.0,557.72
2023-11-04,Printer,Office,North,,1582.0,422.46
2023-05-17,Mouse,Accessories,South,2.0,1924.0,394.4
02-04-2023,Keyboard,Accessories,North,1.0,120.0,23.86
,Headphones,Accessories,East,8.0,7752.0,1943.84
N/A,Camera,Electronics,East,2.0,1114.0,300.44
2024/11/28,,Accessories,North,5.0,1765.0,229.06
08/10/2022,Keyboard,Accessories,West,6.0,6834.0,1418.21
2022-09-14,Smartphone,Electronics,East,5.0,1520.0,433.53
05-08-2023,Smartwatch,Electronics,West,7.0,8141.0,767.6
"Aug 30, 2023",Tablet,Electronics,South,8.0,5176.0,
05/11/2024,Mouse,Accessories,East,9.0,738.0,64.42
17-01-2024,Printer,Office,,9.0,4086.0,217.48
,Mouse,Accessories,East,2.0,442.0,28.13
2023-01-13,Smartphone,Electronics,East,6.0,2478.0,153.86
2022/01/22,Keyboard,Accessories,South,2.0,,327.15
2022-05-24,Monitor,Accessories,East,9.0,4968.0,991.82
2023-03-05,Printer,Office,South,3.0,1446.0,278.94
2023-04-25,Mouse,Accessories,East,7.0,1722.0,414.87
07/13/2024,Smartwatch,Electronics,,7.0,6573.0,460.28
