,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,percentage
1323,2022-03-19,Headphones,Accessories,South,7.0,7616.0,1317.79,17.302914915966387
1324,2024-11-17,Tablet,Electronics,West,2.0,210.0,42.04,20.01904761904762
1325,2022-09-17,Printer,Office,North,2.0,180.0,10.78,5.988888888888889
1326,2024-09-12,Tablet,Electronics,North,4.0,380.0,72.88,19.17894736842105
1327,2023-08-13,Monitor,Accessories,West,8.0,7664.0,1580.55,20.62304279749478
1328,2022-10-22,Smartphone,Electronics,East,8.0,6056.0,1029.9,17.00627476882431
1329,2023-03-13,Unknown,Accessories,East,9.0,2223.0,347.01,15.609986504723347
1330,2023-09-19,Smartphone,Electronics,West,7.0,4452.0,920.05,20.665992812219226
1331,2022-02-08,Printer,Office,West,1.0,184.0,50.19,27.27717391304348
1332,2022-04-05,Headphones,Accessories,North,3.0,288.0,77.38,26.868055555555554
1333,2024-01-24,Camera,Electronics,West,2.0,834.0,150.12,18.0
1334,2023-09-08,Headphones,Accessories,West,7.0,4732.0,1084.28,22.913778529163146
1335,2022-05-19,Headphones,Accessories,West,5.0,4025.0,407.72,10.12968944099379
1336,2023-07-15,Printer,Office,South,8.0,2416.0,500.93,20.733857615894042
1337,2024-03-16,Tablet,Electronics,North,7.0,1897.0,524.69,27.658935160780185
1338,2022-04-16,Mouse,Accessories,East,4.0,840.0,190.13,22.63452380952381
1339,2022-02-01,Mouse,Accessories,North,8.0,6600.0,360.45,5.461363636363636
1340,2022-10-20,Laptop,Electronics,West,2.0,2362.0,342.27,14.490685859441152
1341,2024-02-04,Headphones,Accessories,South,6.0,2958.0,577.27,19.51555104800541
1342,2022-06-04,Keyboard,Accessories,North,3.0,942.0,84.8,9.00212314225053
1343,2023-01-21,Camera,Electronics,East,2.0,2084.0,586.72,28.15355086372361
1344,2022-05-28,Printer,Office,East,1.0,1118.0,319.28,28.55813953488372
1345,2024-03-04,Smartwatch,Electronics,East,5.0,4610.0,1293.37,28.055748373101952
1346,2022-08-05,Printer,Office,West,1.0,75.0,19.29,25.72
1347,2022-08-08,Headphones,Accessories,South,7.0,7763.0,1444.27,18.604534329511786
1348,2022-12-04,Headphones,Accessories,East,6.0,5298.0,1209.88,22.83654209135523
1349,2023-07-15,Smartwatch,Electronics,North,2.0,116.0,32.27,27.818965517241384
1350,2022-02-02,Tablet,Electronics,East,8.0,6728.0,1140.19,16.94693816884661
1351,2022-12-02,Monitor,Accessories,North,5.0,490.0,55.59,11.344897959183674
1352,2022-04-21,Smartphone,Electronics,West,8.0,2680.0,598.97,22.34962686567164
1353,2023-08-19,Camera,Electronics,East,2.0,2174.0,335.37,15.426402943882245
1354,2024-04-11,Monitor,Accessories,North,9.0,5562.0,1258.12,22.61992089176555
1355,2022-09-27,Smartphone,Electronics,East,8.0,9208.0,2595.33,28.185599478714163
1356,2024-08-31,Smartphone,Electronics,West,4.0,4512.0,546.71,12.116799645390072
1357,2022-04-30,Monitor,Accessories,East,6.0,4944.0,1335.04,27.003236245954692
1358,2022-03-19,Printer,Office,South,3.0,1611.0,234.84,14.577281191806332
1359,2024-10-20,Headphones,Accessories,South,2.0,2376.0,580.26,24.421717171717173
1360,2023-01-03,Monitor,Accessories,South,9.0,6588.0,1800.9,27.33606557377049
1361,2022-06-18,Camera,Electronics,North,5.0,5305.0,1389.25,26.187558906691798
1362,2023-05-19,Tablet,Electronics,North,8.0,1608.0,332.12,20.654228855721392
1363,2024-07-18,Monitor,Accessories,East,9.0,4977.0,745.81,14.985131605384769
1364,2024-04-15,Camera,Electronics,West,7.0,4690.0,319.42,6.810660980810235
1365,2024-11-12,Keyboard,Accessories,East,4.0,2424.0,544.07,22.44513201320132
1366,2024-03-14,Camera,Electronics,East,2.0,944.0,149.38,15.824152542372879
1367,2022-12-20,Smartwatch,Electronics,West,6.0,6792.0,1787.97,26.32464664310954
1368,2023-03-06,Tablet,Electronics,North,7.0,6804.0,1383.81,20.338183421516753
1369,2024-09-20,Camera,Electronics,South,6.0,816.0,98.75,12.10171568627451
1370,2022-07-10,Monitor,Accessories,North,6.0,5916.0,544.59,9.205375253549697
1371,2022-06-17,Mouse,Accessories,South,5.0,5730.0,310.58,5.420244328097731
1372,2024-05-13,Headphones,Accessories,East,7.0,8288.0,785.54,9.47804054054054
1373,2022-06-24,Headphones,Accessories,South,2.0,2046.0,394.93,19.302541544477027
1374,2022-06-05,Tablet,Electronics,East,9.0,5031.0,1149.48,22.8479427549195
1375,2022-03-10,Keyboard,Accessories,South,9.0,1764.0,417.95,23.693310657596374
1376,2023-12-25,Smartwatch,Electronics,West,2.0,200.0,10.45,5.225
1377,2022-10-06,Mouse,Accessories,East,3.0,2688.0,476.77,17.736979166666668
1378,2024-04-26,Tablet,Electronics,East,7.0,1582.0,208.42,13.174462705436154
1379,2024-07-12,Laptop,Electronics,North,1.0,58.0,10.79,18.603448275862068
1380,2022-03-26,Smartwatch,Electronics,West,8.0,608.0,163.18,26.838815789473685
1381,2024-07-02,Monitor,Accessories,West,5.0,3105.0,744.26,23.969726247987115
1382,2022-12-05,Laptop,Electronics,North,3.0,3024.0,622.29,20.578373015873012
1383,2023-04-12,Monitor,Accessories,East,9.0,8586.0,1555.82,18.12042860470533
1384,2022-10-21,Monitor,Accessories,South,2.0,1046.0,273.38,26.135755258126192
1385,2022-03-12,Monitor,Accessories,West,4.0,2368.0,361.02,15.245777027027026
1386,2022-10-20,Camera,Electronics,South,2.0,1924.0,422.25,21.946465696465697
1387,2023-05-13,Monitor,Accessories,North,4.0,2476.0,417.16,16.84814216478191
1388,2023-07-13,Laptop,Electronics,South,2.0,162.0,16.51,10.19135802469136
1389,2022-04-07,Printer,Office,West,3.0,258.0,38.03,14.74031007751938
1390,2022-03-19,Keyboard,Accessories,East,4.0,3524.0,998.29,28.328320090805903
1391,2023-05-27,Smartwatch,Electronics,South,8.0,6184.0,1796.9,29.057244501940495
1392,2023-03-07,Monitor,Accessories,West,6.0,3750.0,645.69,17.2184
1393,2022-04-15,Mouse,Accessories,South,5.0,1465.0,424.64,28.98566552901024
1394,2024-03-28,Camera,Electronics,North,4.0,4480.0,412.05,9.197544642857142
1395,2024-02-29,Laptop,Electronics,North,8.0,1544.0,281.22,18.21373056994819
1396,2024-01-21,Headphones,Accessories,North,9.0,7974.0,1181.04,14.811136192626034
1397,2024-03-30,Printer,Office,East,5.0,5920.0,1679.15,28.364020270270274
1398,2022-01-23,Camera,Electronics,East,7.0,1169.0,264.37,22.615055603079558
1399,2024-02-14,Camera,Electronics,West,8.0,9232.0,880.52,9.537694974003466
1400,2023-09-10,Headphones,Accessories,South,4.0,1396.0,135.48,9.704871060171918
1401,2024-11-06,Printer,Office,East,9.0,5085.0,488.63,9.609242871189775
1402,2024-08-02,Mouse,Accessories,West,3.0,1245.0,229.73,18.452208835341366
1403,2022-08-18,Tablet,Electronics,South,2.0,960.0,124.02,12.918749999999998
1404,2024-03-03,Smartphone,Electronics,West,9.0,5553.0,329.79,5.9389519178822265
1405,2023-09-10,Keyboard,Accessories,North,2.0,1790.0,236.76,13.226815642458101
1406,2022-12-05,Keyboard,Accessories,South,1.0,361.0,58.8,16.28808864265928
1407,2022-11-02,Printer,Office,West,9.0,7290.0,841.07,11.537311385459533
1408,2024-05-21,Mouse,Accessories,North,3.0,1842.0,112.85,6.126492942453854
1409,2023-06-12,Mouse,Accessories,North,9.0,10593.0,2488.69,23.493722269423202
1410,2022-08-28,Camera,Electronics,South,6.0,1218.0,129.36,10.620689655172415
1411,2024-10-29,Keyboard,Accessories,East,2.0,226.0,38.52,17.04424778761062
1412,2022-03-25,Camera,Electronics,East,6.0,5154.0,1072.8,20.81490104772992
1413,2023-07-30,Mouse,Accessories,North,6.0,1236.0,304.88,24.666666666666668
1414,2022-11-14,Tablet,Electronics,South,1.0,1179.0,159.42,13.521628498727733
1415,2024-12-29,Printer,Office,West,5.0,2275.0,313.5,13.78021978021978
1416,2023-05-21,Smartwatch,Electronics,North,7.0,6188.0,1231.3,19.898190045248867
1417,2023-12-16,Headphones,Accessories,West,3.0,2946.0,666.99,22.64052953156823
1418,2023-09-10,Headphones,Accessories,South,5.0,5085.0,1172.12,23.050540806293014
1419,2022-05-02,Keyboard,Accessories,North,2.0,712.0,205.53,28.866573033707866
1420,2023-02-03,Smartwatch,Electronics,East,6.0,648.0,62.25,9.606481481481481
1421,2022-12-26,Printer,Office,North,6.0,2910.0,173.45,5.960481099656357
1422,2022-05-15,Smartwatch,Electronics,South,1.0,263.0,69.39,26.384030418250955
1423,2023-12-05,Smartphone,Electronics,West,2.0,876.0,66.68,7.611872146118722
1424,2023-11-05,Mouse,Accessories,West,1.0,913.0,162.24,17.769989047097482
1425,2022-02-27,Headphones,Accessories,South,2.0,956.0,202.14,21.144351464435147
1426,2024-06-17,Laptop,Electronics,East,7.0,7301.0,2026.43,27.755512943432407
1427,2023-05-14,Headphones,Accessories,South,6.0,5754.0,1628.61,28.303962460896763
1428,2022-06-21,Headphones,Accessories,East,4.0,1372.0,274.47,20.00510204081633
1429,2022-07-08,Headphones,Accessories,North,8.0,920.0,214.27,23.29021739130435
1430,2024-01-18,Smartphone,Electronics,North,3.0,885.0,150.79,17.038418079096044
1431,2024-04-05,Keyboard,Accessories,West,4.0,4312.0,388.48,9.009276437847866
1432,2022-04-07,Keyboard,Accessories,South,1.0,419.0,108.36,25.861575178997615
1433,2022-03-04,Tablet,Electronics,East,8.0,2912.0,451.97,15.520947802197805
1434,2023-02-20,Smartphone,Electronics,North,5.0,4005.0,226.09,5.645193508114856
1435,2024-08-12,Camera,Electronics,North,4.0,564.0,32.8,5.815602836879432
1436,2023-10-01,Smartwatch,Electronics,East,2.0,486.0,62.58,12.876543209876543
1437,2023-02-24,Laptop,Electronics,West,6.0,3096.0,277.68,8.968992248062015
1438,2022-11-04,Smartwatch,Electronics,West,8.0,6488.0,1845.07,28.438193588162765
1439,2024-04-11,Smartwatch,Electronics,West,4.0,4284.0,848.44,19.80485527544351
1440,2022-07-05,Smartwatch,Electronics,North,8.0,1864.0,110.81,5.944742489270386
1441,2024-10-03,Camera,Electronics,East,4.0,3296.0,460.98,13.986043689320388
1442,2022-06-02,Smartwatch,Electronics,East,7.0,4396.0,962.61,21.897406733393996
1443,2022-09-09,Printer,Office,East,2.0,2080.0,450.24,21.646153846153844
1444,2022-04-07,Mouse,Accessories,South,5.0,1210.0,201.45,16.64876033057851
1445,2023-11-15,Printer,Office,West,3.0,2316.0,356.5,15.392918825561313
1446,2023-07-18,Monitor,Accessories,West,6.0,3366.0,614.22,18.247771836007132
1447,2024-06-07,Tablet,Electronics,West,9.0,6507.0,1075.51,16.528507760872905
1448,2022-01-05,Laptop,Electronics,South,5.0,3625.0,563.95,15.557241379310346
1449,2022-12-14,Tablet,Electronics,South,1.0,400.0,45.16,11.29
1450,2022-02-22,Monitor,Accessories,North,5.0,2880.0,209.58,7.277083333333334
1451,2023-03-28,Printer,Office,West,6.0,1608.0,302.32,18.800995024875622
1452,2024-09-20,Headphones,Accessories,East,8.0,8872.0,1486.58,16.7558611361587
1453,2023-07-29,Headphones,Accessories,West,3.0,171.0,9.02,5.2748538011695905
1454,2024-11-20,Keyboard,Accessories,South,8.0,4536.0,627.13,13.825617283950617
1455,2024-09-06,Headphones,Accessories,South,3.0,1308.0,73.28,5.602446483180428
1456,2022-10-27,Laptop,Electronics,North,4.0,4048.0,641.23,15.840662055335969
1457,2022-05-29,Tablet,Electronics,East,9.0,4041.0,963.58,23.845087849542193
1458,2022-09-15,Monitor,Accessories,South,6.0,1440.0,130.4,9.055555555555555
1459,2023-06-30,Laptop,Electronics,North,5.0,5640.0,1227.77,21.768971631205673
1460,2022-10-26,Unknown,Accessories,West,6.0,2640.0,668.12,25.307575757575755
1461,2024-07-13,Smartphone,Electronics,South,3.0,768.0,72.67,9.462239583333334
1462,2024-02-22,Keyboard,Accessories,South,1.0,725.0,81.96,11.304827586206896
1463,2024-04-28,Headphones,Accessories,North,8.0,1080.0,210.69,19.508333333333333
1464,2024-10-30,Headphones,Accessories,South,1.0,393.0,40.34,10.264631043256998
1465,2024-06-11,Smartwatch,Electronics,North,4.0,1264.0,371.92,29.424050632911392
1466,2022-03-27,Tablet,Electronics,East,8.0,2080.0,151.14,7.266346153846154
1467,2022-02-16,Camera,Electronics,West,4.0,3812.0,312.8,8.20566631689402
1468,2024-02-25,Mouse,Accessories,West,5.0,3695.0,463.57,12.545872801082544
1469,2022-01-31,Mouse,Accessories,South,1.0,1159.0,344.22,29.69974115616911
1470,2024-08-06,Tablet,Electronics,West,9.0,4149.0,605.52,14.594360086767896
1471,2023-12-05,Keyboard,Accessories,East,2.0,1446.0,171.73,11.876210235131396
1472,2022-12-09,Headphones,Accessories,South,1.0,355.0,26.8,7.549295774647888
1473,2023-09-15,Tablet,Electronics,West,7.0,3164.0,166.4,5.259165613147914
1474,2022-10-28,Smartwatch,Electronics,East,1.0,498.0,38.67,7.765060240963856
1475,2023-04-28,Headphones,Accessories,South,5.0,1315.0,217.79,16.561977186311786
1476,2022-11-01,Monitor,Accessories,East,5.0,5180.0,726.62,14.027413127413126
1477,2024-11-07,Smartwatch,Electronics,North,7.0,2919.0,325.35,11.145940390544707
1478,2023-06-03,Printer,Office,South,3.0,768.0,85.37,11.115885416666666
1479,2023-12-02,Smartphone,Electronics,West,2.0,1736.0,388.09,22.35541474654378
1480,2023-07-18,Smartwatch,Electronics,South,7.0,6293.0,389.22,6.184967424122041
1481,2024-03-21,Headphones,Accessories,South,6.0,3684.0,477.02,12.948425624321388
1482,2024-12-24,Printer,Office,South,9.0,8370.0,1064.65,12.71983273596177
1483,2023-08-24,Keyboard,Accessories,South,4.0,3788.0,875.54,23.11351636747624
1484,2024-08-16,Camera,Electronics,North,2.0,2216.0,444.36,20.052346570397113
1485,2022-01-31,Laptop,Electronics,North,8.0,7064.0,1873.02,26.515005662514156
1486,2024-08-08,Mouse,Accessories,East,9.0,2538.0,575.41,22.67178881008668
1487,2024-03-13,Headphones,Accessories,North,1.0,1151.0,77.22,6.708948740225891
1488,2022-01-18,Keyboard,Accessories,East,1.0,717.0,137.27,19.145048814504882
1489,2022-12-01,Smartwatch,Electronics,East,8.0,3048.0,444.3,14.576771653543307
1490,2024-02-19,Keyboard,Accessories,South,3.0,2070.0,163.23,7.885507246376811
1491,2022-04-13,Tablet,Electronics,East,7.0,896.0,219.98,24.551339285714285
1492,2023-07-16,Headphones,Accessories,West,6.0,7140.0,605.22,8.476470588235294
1493,2023-04-13,Monitor,Accessories,North,5.0,1015.0,85.06,8.380295566502463
1494,2024-08-12,Headphones,Accessories,North,4.0,524.0,52.31,9.982824427480915
1495,2023-07-19,Smartwatch,Electronics,North,2.0,1678.0,372.78,22.215733015494635
1496,2024-10-18,Headphones,Accessories,South,5.0,720.0,214.31,29.765277777777776
1497,2024-05-04,Printer,Office,West,4.0,1792.0,417.99,23.325334821428573
1498,2024-09-06,Keyboard,Accessories,South,5.0,1400.0,273.39,19.52785714285714
1499,2023-02-05,Smartwatch,Electronics,North,4.0,508.0,37.94,7.468503937007874
1500,2023-12-28,Tablet,Electronics,North,1.0,373.0,53.15,14.249329758713136
1501,2024-06-17,Smartphone,Electronics,North,7.0,1806.0,308.92,17.105204872646734
1502,2023-10-03,Printer,Office,North,9.0,7281.0,396.28,5.442658975415465
1503,2024-02-06,Keyboard,Accessories,East,2.0,252.0,67.37,26.734126984126988
1504,2022-04-27,Camera,Electronics,East,9.0,2691.0,761.16,28.285395763656634
1505,2024-04-26,Printer,Office,West,6.0,990.0,102.83,10.386868686868686
1506,2022-06-05,Smartwatch,Electronics,South,4.0,3236.0,655.18,20.246600741656366
1507,2022-04-22,Keyboard,Accessories,East,5.0,1000.0,292.04,29.204
1508,2023-10-17,Monitor,Accessories,West,5.0,4730.0,1416.1,29.938689217758984
1509,2022-04-23,Printer,Office,South,7.0,2338.0,531.5,22.733105218135158
1510,2022-06-11,Keyboard,Accessories,South,7.0,4039.0,420.29,10.405793513245854
1511,2023-05-19,Laptop,Electronics,East,2.0,990.0,76.87,7.764646464646466
1512,2024-03-14,Keyboard,Accessories,East,8.0,832.0,214.81,25.818509615384617
1513,2022-05-13,Unknown,Electronics,East,1.0,483.0,98.15,20.32091097308489
1514,2023-02-27,Keyboard,Accessories,North,6.0,2508.0,480.48,19.157894736842106
1515,2023-10-01,Keyboard,Accessories,North,7.0,4032.0,426.13,10.568700396825397
1516,2022-04-15,Keyboard,Accessories,East,8.0,3208.0,840.97,26.21477556109726
1517,2024-05-10,Smartwatch,Electronics,South,6.0,3402.0,857.61,25.20899470899471
1518,2024-06-12,Headphones,Accessories,North,1.0,541.0,52.5,9.704251386321626
1519,2022-02-08,Smartwatch,Electronics,West,7.0,1806.0,129.6,7.176079734219269
1520,2024-08-03,Headphones,Accessories,South,3.0,2433.0,515.28,21.178791615289764
1521,2023-11-10,Keyboard,Accessories,East,6.0,5880.0,454.19,7.724319727891156
1522,2024-08-06,Keyboard,Accessories,West,4.0,316.0,32.79,10.376582278481013
1523,2022-10-10,Tablet,Electronics,North,9.0,1404.0,89.43,6.36965811965812
1524,2024-05-16,Headphones,Accessories,South,6.0,2790.0,719.15,25.775985663082434
1525,2023-10-26,Printer,Office,East,8.0,6016.0,406.13,6.750831117021276
1526,2024-01-29,Keyboard,Accessories,West,2.0,370.0,102.74,27.767567567567564
1527,2024-03-16,Monitor,Accessories,West,1.0,430.0,113.57,26.411627906976744
1528,2022-04-28,Smartwatch,Electronics,West,1.0,946.0,280.53,29.654334038054962
1529,2024-05-20,Tablet,Electronics,South,8.0,984.0,73.84,7.504065040650406
1530,2022-11-26,Keyboard,Accessories,East,9.0,1467.0,372.17,25.3694614860259
1531,2023-08-16,Smartphone,Electronics,South,4.0,2444.0,155.42,6.35924713584288
1532,2023-11-02,Mouse,Accessories,North,9.0,8640.0,1254.3,14.51736111111111
1533,2023-07-17,Smartwatch,Electronics,West,9.0,3861.0,536.04,13.883449883449883
1534,2022-07-24,Keyboard,Accessories,West,1.0,868.0,60.12,6.926267281105991
1535,2024-08-19,Printer,Office,South,1.0,915.0,129.08,14.107103825136614
1536,2024-09-15,Smartwatch,Electronics,East,9.0,3591.0,423.0,11.779448621553884
1537,2024-11-18,Smartwatch,Electronics,East,4.0,2792.0,170.96,6.123209169054442
1538,2022-04-23,Headphones,Accessories,East,4.0,2160.0,631.9,29.25462962962963
1539,2023-05-23,Monitor,Accessories,West,7.0,6377.0,1332.86,20.901050650776227
1540,2024-05-17,Smartphone,Electronics,East,8.0,5264.0,1051.5,19.97530395136778
1541,2023-12-18,Laptop,Electronics,North,2.0,1346.0,196.5,14.59881129271917
1542,2023-08-19,Camera,Electronics,South,7.0,7301.0,1311.65,17.96534721271059
1543,2023-04-20,Keyboard,Accessories,South,2.0,2016.0,198.26,9.834325396825397
1544,2022-06-30,Laptop,Electronics,North,6.0,1266.0,220.5,17.417061611374407
1545,2023-04-11,Mouse,Accessories,West,2.0,140.0,35.18,25.128571428571426
1546,2024-07-22,Camera,Electronics,East,8.0,6520.0,1073.62,16.466564417177914
1547,2022-02-19,Keyboard,Accessories,East,1.0,582.0,29.91,5.139175257731958
1548,2024-04-27,Mouse,Accessories,South,1.0,504.0,143.12,28.3968253968254
1549,2022-10-06,Monitor,Accessories,South,6.0,6834.0,1211.75,17.7311969563945
1550,2023-05-09,Laptop,Electronics,South,5.0,4485.0,347.99,7.758974358974359
1551,2024-06-23,Mouse,Accessories,North,6.0,6576.0,815.56,12.40206812652068
1552,2023-04-16,Smartwatch,Electronics,South,4.0,776.0,73.16,9.427835051546392
1553,2022-10-12,Tablet,Electronics,West,4.0,3932.0,309.43,7.869532044760937
1554,2022-08-01,Keyboard,Accessories,East,8.0,7064.0,745.24,10.549830124575312
1555,2023-04-20,Keyboard,Accessories,West,4.0,4740.0,746.77,15.75464135021097
1556,2024-03-25,Printer,Office,South,7.0,4522.0,1137.23,25.14882795223353
1557,2023-11-19,Smartwatch,Electronics,East,1.0,384.0,83.58,21.765625
1558,2023-06-20,Unknown,Electronics,West,4.0,2048.0,507.01,24.75634765625
1559,2022-06-10,Keyboard,Accessories,North,9.0,5004.0,1313.13,26.2416067146283
1560,2023-12-05,Unknown,Accessories,North,4.0,4716.0,704.99,14.948897370653096
1561,2022-11-05,Printer,Office,West,9.0,7506.0,827.17,11.0201172395417
1562,2024-07-31,Smartwatch,Electronics,North,7.0,4459.0,1037.27,23.262390670553938
1563,2022-10-31,Tablet,Electronics,South,5.0,620.0,62.49,10.079032258064515
1564,2022-08-17,Smartwatch,Electronics,West,2.0,2362.0,185.89,7.870025402201524
1565,2022-03-28,Printer,Office,North,2.0,606.0,154.99,25.57590759075908
1566,2024-07-26,Camera,Electronics,East,4.0,1084.0,134.42,12.400369003690036
1567,2022-02-04,Laptop,Electronics,North,8.0,2880.0,315.87,10.967708333333334
1568,2023-04-20,Laptop,Electronics,West,8.0,4544.0,727.05,16.000220070422536
1569,2024-09-08,Mouse,Accessories,West,4.0,556.0,85.63,15.401079136690646
1570,2023-11-30,Laptop,Electronics,North,5.0,505.0,71.97,14.25148514851485
1571,2023-03-03,Tablet,Electronics,West,5.0,2595.0,774.2,29.83429672447014
1572,2023-10-29,Keyboard,Accessories,East,2.0,1018.0,297.21,29.195481335952845
1573,2023-03-04,Laptop,Electronics,East,4.0,944.0,176.56,18.703389830508474
1574,2024-05-25,Camera,Electronics,South,4.0,912.0,81.65,8.952850877192983
1575,2023-04-02,Monitor,Accessories,West,9.0,10413.0,1738.63,16.696725247287045
1576,2022-01-04,Printer,Office,East,6.0,6108.0,1488.4,24.368041912246234
1577,2024-02-14,Mouse,Accessories,West,2.0,1148.0,173.89,15.147212543554007
1578,2022-06-17,Headphones,Accessories,North,5.0,2240.0,159.58,7.124107142857143
1579,2023-02-02,Laptop,Electronics,South,9.0,10620.0,2946.93,27.74887005649717
1580,2024-09-30,Tablet,Electronics,East,2.0,2178.0,574.4,26.372819100091828
1581,2024-12-05,Monitor,Accessories,East,3.0,1671.0,94.52,5.6564931178934765
1582,2022-12-19,Camera,Electronics,West,7.0,6937.0,1753.02,25.270578059679977
1583,2024-09-21,Smartwatch,Electronics,North,6.0,3012.0,307.47,10.208167330677293
1584,2024-02-16,Smartphone,Electronics,East,6.0,4056.0,452.14,11.147435897435896
1585,2024-11-29,Printer,Office,South,4.0,3212.0,514.92,16.03113325031133
1586,2024-08-03,Smartwatch,Electronics,West,1.0,952.0,179.4,18.84453781512605
1587,2022-05-29,Smartphone,Electronics,North,3.0,1674.0,106.24,6.346475507765829
1588,2024-02-13,Smartwatch,Electronics,East,5.0,4315.0,1019.91,23.63638470451912
1589,2023-12-15,Mouse,Accessories,North,7.0,1722.0,162.39,9.430313588850174
1590,2022-09-14,Keyboard,Accessories,South,5.0,2895.0,334.35,11.549222797927463
1591,2023-07-28,Tablet,Electronics,North,2.0,1280.0,335.22,26.189062500000006
1592,2022-04-10,Headphones,Accessories,East,5.0,4295.0,414.42,9.648894062863796
1593,2022-08-07,Printer,Office,South,6.0,4434.0,306.63,6.915426251691476
1594,2024-04-09,Headphones,Accessories,East,7.0,6335.0,1137.08,17.94917127071823
1595,2024-11-11,Mouse,Accessories,West,3.0,315.0,78.41,24.89206349206349
1596,2024-11-27,Camera,Electronics,East,2.0,626.0,168.82,26.968051118210862
1597,2022-04-21,Tablet,Electronics,East,1.0,631.0,99.31,15.73851030110935
1598,2024-09-04,Monitor,Accessories,South,8.0,1944.0,134.94,6.9413580246913575
1599,2024-09-24,Keyboard,Accessories,South,6.0,1092.0,176.52,16.164835164835164
1600,2023-08-12,Monitor,Accessories,West,7.0,4662.0,1007.43,21.60939510939511
1601,2023-01-18,Headphones,Accessories,West,7.0,4312.0,1088.34,25.239795918367346
1602,2022-10-20,Mouse,Accessories,North,6.0,4056.0,815.1,20.096153846153847
1603,2023-11-23,Headphones,Accessories,North,3.0,534.0,120.53,22.571161048689138
1604,2023-05-31,Printer,Office,South,5.0,3475.0,991.47,28.53151079136691
1605,2023-07-11,Tablet,Electronics,South,5.0,4880.0,829.03,16.988319672131148
1606,2023-05-08,Mouse,Accessories,North,8.0,9232.0,490.66,5.314774696707106
1607,2022-01-07,Smartphone,Electronics,South,3.0,2031.0,466.25,22.956671590349583
1608,2022-10-01,Smartwatch,Electronics,North,3.0,2412.0,640.35,26.548507462686565
1609,2023-12-03,Smartphone,Electronics,East,1.0,1039.0,137.24,13.208854667949954
1610,2023-01-03,Camera,Electronics,West,6.0,696.0,100.78,14.479885057471265
1611,2024-06-26,Laptop,Electronics,North,8.0,6160.0,1617.32,26.255194805194805
1612,2022-12-15,Camera,Electronics,East,3.0,447.0,58.4,13.064876957494405
1613,2023-04-29,Keyboard,Accessories,West,6.0,6102.0,364.82,5.978695509668961
1614,2024-08-16,Laptop,Electronics,North,7.0,3038.0,158.82,5.227781435154707
1615,2024-03-11,Headphones,Accessories,West,1.0,882.0,215.24,24.403628117913833
1616,2023-03-15,Monitor,Accessories,West,6.0,2490.0,720.06,28.918072289156626
1617,2024-07-05,Laptop,Electronics,East,1.0,1083.0,152.5,14.081255771006463
1618,2023-08-10,Keyboard,Accessories,West,6.0,720.0,144.26,20.03611111111111
1619,2022-04-09,Smartwatch,Electronics,North,6.0,1242.0,87.37,7.03462157809984
1620,2023-03-29,Smartwatch,Electronics,West,1.0,835.0,131.7,15.772455089820358
1621,2022-05-16,Monitor,Accessories,South,2.0,2314.0,305.42,13.198789974070873
1622,2022-03-23,Mouse,Accessories,North,3.0,369.0,19.22,5.208672086720867
1623,2022-04-07,Keyboard,Accessories,West,3.0,2067.0,465.39,22.51523947750363
1624,2024-04-24,Printer,Office,North,2.0,944.0,94.4,10.0
1625,2022-06-18,Smartphone,Electronics,West,8.0,8032.0,1987.82,24.748754980079678
1626,2024-12-16,Camera,Electronics,South,2.0,376.0,99.16,26.372340425531917
1627,2024-06-22,Smartphone,Electronics,South,7.0,4144.0,426.39,10.289333976833976
1628,2024-04-27,Mouse,Accessories,North,5.0,2505.0,303.61,12.120159680638723
1629,2024-02-28,Smartwatch,Electronics,West,4.0,1872.0,418.05,22.33173076923077
1630,2023-12-29,Printer,Office,West,2.0,340.0,59.56,17.51764705882353
1631,2023-03-08,Laptop,Electronics,West,1.0,589.0,158.85,26.96943972835314
1632,2024-01-24,Laptop,Electronics,South,3.0,3576.0,546.44,15.280760626398212
1633,2023-02-07,Keyboard,Accessories,East,3.0,2412.0,468.27,19.41417910447761
1634,2024-07-31,Printer,Office,West,5.0,1145.0,244.72,21.37292576419214
1635,2022-02-03,Keyboard,Accessories,West,2.0,2116.0,159.3,7.52835538752363
1636,2024-12-16,Laptop,Electronics,North,1.0,707.0,100.16,14.166902404526166
1637,2022-11-11,Mouse,Accessories,South,9.0,657.0,109.39,16.64992389649924
1638,2024-10-14,Laptop,Electronics,South,5.0,5345.0,1060.46,19.840224508886813
1639,2024-01-27,Tablet,Electronics,South,8.0,4032.0,251.05,6.226438492063492
1640,2023-01-02,Laptop,Electronics,West,9.0,9315.0,1808.68,19.416854535695116
1641,2024-11-25,Mouse,Accessories,East,7.0,3423.0,435.06,12.709903593339176
1642,2023-11-07,Monitor,Accessories,South,6.0,3942.0,748.74,18.993911719939117
1643,2023-11-25,Smartphone,Electronics,West,9.0,9090.0,937.69,10.315621562156215
1644,2022-06-12,Smartphone,Electronics,West,2.0,1614.0,331.3,20.526641883519208
1645,2024-07-05,Keyboard,Accessories,East,2.0,1696.0,500.56,29.514150943396228
1646,2023-11-16,Printer,Office,South,9.0,6813.0,1966.66,28.866285043299577
1647,2024-10-10,Keyboard,Accessories,South,4.0,2936.0,204.55,6.9669618528610355
