,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
331,TXN_3947116,Sandwich,1,4.0,4.0,Other,Takeaway,2023-01-13
332,TXN_2580487,Cake,1,3.0,3.0,Other,Takeaway,2023-01-13
333,TXN_1063342,Sandwich,5,4.0,20.0,Other,In-store,2023-01-13
334,TXN_8789116,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-01-13
335,TXN_3474333,Other,3,3.0,9.0,Credit Card,Takeaway,2023-01-13
336,TXN_6228847,Smoothie,3,4.0,12.0,Cash,Takeaway,2023-01-13
337,TXN_1434857,Cake,5,3.0,15.0,Other,In-store,2023-01-13
338,TXN_6359777,Other,5,4.0,20.0,Other,Takeaway,2023-01-13
339,TXN_4808700,Cookie,4,1.0,4.0,Cash,Takeaway,2023-01-13
340,TXN_6622954,Smoothie,2,4.0,8.0,Other,In-store,2023-01-13
341,TXN_5530273,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-13
342,TXN_2086557,Smoothie,2,4.0,8.0,Cash,In-store,2023-01-13
343,TXN_4425164,Juice,4,3.0,12.0,Other,Takeaway,2023-01-13
344,TXN_2806243,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-01-14
345,TXN_3956393,Cookie,4,1.0,4.0,Credit Card,In-store,2023-01-14
346,TXN_3801966,Sandwich,4,4.0,16.0,Digital Wallet,In-store,2023-01-14
347,TXN_6020552,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-01-14
348,TXN_3931747,Other,4,1.0,4.0,Other,Takeaway,2023-01-14
349,TXN_8191202,Cookie,2,3.0,2.0,Digital Wallet,In-store,2023-01-14
350,TXN_8867827,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-01-14
351,TXN_3342106,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-01-14
352,TXN_3928766,Juice,5,3.0,15.0,Other,Takeaway,2023-01-14
353,TXN_1926794,Smoothie,1,4.0,4.0,Other,In-store,2023-01-14
354,TXN_6522252,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-01-14
355,TXN_5588102,Other,4,1.0,4.0,Credit Card,In-store,2023-01-14
356,TXN_4541981,Smoothie,4,3.0,16.0,Credit Card,In-store,2023-01-14
357,TXN_9992148,Tea,3,1.5,4.5,Cash,Takeaway,2023-01-14
358,TXN_7945375,Juice,3,3.0,9.0,Other,Takeaway,2023-01-14
359,TXN_1018470,Juice,3,3.0,9.0,Other,Takeaway,2023-01-14
360,TXN_2035283,Other,3,4.0,12.0,Other,Takeaway,2023-01-14
361,TXN_3743107,Coffee,4,2.0,8.0,Cash,Takeaway,2023-01-14
362,TXN_9389300,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-01-14
363,TXN_1329167,Tea,5,1.5,7.5,Other,Takeaway,2023-01-14
364,TXN_6766492,Salad,1,5.0,5.0,Other,Takeaway,2023-01-14
365,TXN_5124080,Cookie,1,1.0,1.0,Credit Card,In-store,2023-01-14
366,TXN_3391446,Tea,1,1.5,1.5,Other,Takeaway,2023-01-14
367,TXN_4568452,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-01-14
368,TXN_3793672,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-01-14
369,TXN_7218134,Cake,5,3.0,15.0,Cash,Takeaway,2023-01-14
370,TXN_8826983,Smoothie,5,4.0,20.0,Cash,In-store,2023-01-14
371,TXN_2601689,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-01-14
372,TXN_4430006,Juice,5,3.0,15.0,Other,Takeaway,2023-01-14
373,TXN_7089173,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-01-14
374,TXN_2980632,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-01-14
375,TXN_2635532,Other,4,4.0,16.0,Cash,Takeaway,2023-01-14
376,TXN_4942692,Coffee,2,2.0,4.0,Other,Takeaway,2023-01-15
377,TXN_1975184,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-01-15
378,TXN_2317041,Tea,3,3.0,4.5,Cash,In-store,2023-01-15
379,TXN_6537449,Salad,2,5.0,10.0,Other,In-store,2023-01-15
380,TXN_9880967,Cookie,3,1.0,3.0,Credit Card,In-store,2023-01-15
381,TXN_3709394,Juice,4,3.0,12.0,Cash,Takeaway,2023-01-15
382,TXN_7640700,Juice,2,3.0,6.0,Other,Takeaway,2023-01-15
383,TXN_6201227,Salad,2,5.0,10.0,Cash,Takeaway,2023-01-15
384,TXN_2522828,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-01-15
385,TXN_2539318,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-01-15
386,TXN_7418562,Sandwich,4,4.0,16.0,Other,Takeaway,2023-01-15
387,TXN_3046108,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-01-15
388,TXN_8859144,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-01-15
389,TXN_2798736,Sandwich,2,4.0,8.0,Digital Wallet,In-store,2023-01-15
390,TXN_2188137,Other,1,1.5,1.5,Credit Card,Takeaway,2023-01-15
391,TXN_9693344,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-01-15
392,TXN_5591048,Other,3,2.0,6.0,Other,In-store,2023-01-15
393,TXN_2633322,Salad,4,3.0,20.0,Digital Wallet,Takeaway,2023-01-15
394,TXN_3800253,Cake,2,3.0,6.0,Cash,Takeaway,2023-01-15
395,TXN_1605677,Tea,5,1.5,7.5,Other,Takeaway,2023-01-15
396,TXN_6572164,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-01-15
397,TXN_8553273,Juice,5,3.0,15.0,Cash,In-store,2023-01-15
398,TXN_2917349,Tea,4,1.5,6.0,Other,Takeaway,2023-01-15
399,TXN_5573731,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-01-15
400,TXN_5332538,Coffee,3,2.0,6.0,Other,Takeaway,2023-01-15
401,TXN_9306482,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-01-16
402,TXN_1837617,Juice,3,3.0,9.0,Other,Takeaway,2023-01-16
403,TXN_2887411,Smoothie,2,4.0,8.0,Cash,In-store,2023-01-16
404,TXN_1662024,Other,4,1.0,4.0,Other,In-store,2023-01-16
405,TXN_3094786,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-01-16
406,TXN_8491490,Coffee,2,2.0,4.0,Other,In-store,2023-01-16
407,TXN_8077812,Salad,5,3.0,25.0,Cash,In-store,2023-01-16
408,TXN_4097922,Salad,3,5.0,15.0,Cash,Takeaway,2023-01-16
409,TXN_1390917,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-01-16
410,TXN_1204426,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-01-16
411,TXN_3507013,Juice,1,3.0,3.0,Digital Wallet,In-store,2023-01-16
412,TXN_2915287,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-01-16
413,TXN_9579691,Cookie,5,1.0,5.0,Credit Card,In-store,2023-01-16
414,TXN_4090464,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-01-16
415,TXN_7815651,Salad,1,3.0,5.0,Cash,In-store,2023-01-16
416,TXN_7312448,Tea,1,1.5,1.5,Other,Takeaway,2023-01-16
417,TXN_9943917,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-01-16
418,TXN_4359885,Cookie,2,1.0,2.0,Credit Card,In-store,2023-01-16
419,TXN_7266318,Sandwich,1,4.0,4.0,Other,In-store,2023-01-16
420,TXN_1336900,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-01-16
421,TXN_2629420,Smoothie,2,4.0,8.0,Other,Takeaway,2023-01-16
422,TXN_8809659,Juice,2,3.0,6.0,Cash,Takeaway,2023-01-16
423,TXN_4007285,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-01-16
424,TXN_2444134,Other,2,4.0,8.0,Credit Card,In-store,2023-01-16
425,TXN_8379868,Cake,3,3.0,9.0,Cash,In-store,2023-01-16
426,TXN_6123633,Salad,3,5.0,15.0,Other,Takeaway,2023-01-16
427,TXN_1785371,Coffee,1,2.0,2.0,Other,Takeaway,2023-01-16
428,TXN_9350833,Cake,1,3.0,3.0,Cash,Takeaway,2023-01-17
429,TXN_5645919,Coffee,3,3.0,6.0,Credit Card,Takeaway,2023-01-17
430,TXN_9363990,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-01-17
431,TXN_9506076,Salad,5,5.0,25.0,Other,Takeaway,2023-01-17
432,TXN_4625910,Juice,1,3.0,3.0,Other,Takeaway,2023-01-17
433,TXN_5161371,Cake,2,3.0,6.0,Credit Card,In-store,2023-01-17
434,TXN_4621665,Smoothie,5,3.0,20.0,Other,Takeaway,2023-01-17
435,TXN_9623460,Sandwich,3,4.0,12.0,Digital Wallet,In-store,2023-01-17
436,TXN_7343905,Cake,1,3.0,3.0,Digital Wallet,In-store,2023-01-17
437,TXN_6851735,Other,1,1.0,1.0,Digital Wallet,Takeaway,2023-01-17
438,TXN_7677817,Other,3,2.0,2.0,Credit Card,Takeaway,2023-01-17
439,TXN_9942634,Tea,5,1.5,7.5,Other,Takeaway,2023-01-17
440,TXN_6762236,Juice,4,3.0,12.0,Other,In-store,2023-01-17
441,TXN_2035772,Cookie,2,3.0,2.0,Cash,Takeaway,2023-01-17
442,TXN_5448602,Juice,3,3.0,9.0,Credit Card,In-store,2023-01-17
443,TXN_8225571,Tea,4,3.0,6.0,Digital Wallet,Takeaway,2023-01-17
444,TXN_3669068,Cake,5,3.0,15.0,Cash,Takeaway,2023-01-17
445,TXN_7697294,Smoothie,3,4.0,12.0,Other,Takeaway,2023-01-17
446,TXN_1738607,Juice,2,3.0,6.0,Credit Card,In-store,2023-01-17
447,TXN_1492585,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-01-17
448,TXN_3447575,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-01-17
449,TXN_4873180,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-01-17
450,TXN_7354480,Cake,2,3.0,6.0,Cash,Takeaway,2023-01-17
451,TXN_5763520,Other,1,5.0,5.0,Other,Takeaway,2023-01-17
452,TXN_7556108,Cookie,5,1.0,5.0,Other,Takeaway,2023-01-17
453,TXN_7812084,Sandwich,4,4.0,16.0,Cash,In-store,2023-01-17
454,TXN_6501361,Salad,5,5.0,25.0,Cash,In-store,2023-01-17
455,TXN_5105810,Cookie,5,3.0,5.0,Other,Takeaway,2023-01-17
456,TXN_1850339,Cookie,5,1.0,5.0,Cash,Takeaway,2023-01-17
457,TXN_6091542,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-01-17
458,TXN_1324760,Tea,4,1.5,6.0,Cash,In-store,2023-01-18
459,TXN_7389329,Coffee,4,2.0,8.0,Other,Takeaway,2023-01-18
460,TXN_6130281,Other,2,4.0,8.0,Cash,Takeaway,2023-01-18
461,TXN_4076575,Smoothie,3,4.0,12.0,Other,Takeaway,2023-01-18
462,TXN_5594695,Cake,3,3.0,9.0,Credit Card,In-store,2023-01-18
463,TXN_5431854,Cookie,3,1.0,3.0,Other,In-store,2023-01-18
464,TXN_7099050,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-01-18
465,TXN_2050630,Cookie,3,1.0,3.0,Other,Takeaway,2023-01-18
466,TXN_2705302,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-01-18
467,TXN_6400461,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-01-18
468,TXN_3574059,Cake,1,3.0,3.0,Other,Takeaway,2023-01-18
469,TXN_6774688,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-01-18
470,TXN_6105807,Smoothie,3,3.0,9.0,Credit Card,Takeaway,2023-01-18
471,TXN_6662213,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-01-18
472,TXN_4015101,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-01-18
473,TXN_3424331,Cake,4,3.0,12.0,Other,Takeaway,2023-01-18
474,TXN_6571440,Smoothie,2,4.0,8.0,Other,Takeaway,2023-01-18
475,TXN_6053755,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-01-18
476,TXN_7063005,Cake,1,3.0,3.0,Other,Takeaway,2023-01-18
477,TXN_5386352,Other,1,4.0,4.0,Credit Card,Takeaway,2023-01-18
478,TXN_7517241,Sandwich,2,4.0,8.0,Other,Takeaway,2023-01-18
479,TXN_1811216,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-01-18
480,TXN_9924732,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-01-18
481,TXN_1730647,Juice,5,3.0,15.0,Digital Wallet,In-store,2023-01-18
482,TXN_9336674,Salad,4,5.0,20.0,Other,Takeaway,2023-01-18
483,TXN_8127390,Tea,3,1.5,4.5,Other,In-store,2023-01-19
484,TXN_3749365,Cookie,3,1.0,3.0,Cash,Takeaway,2023-01-19
485,TXN_2996519,Cake,5,3.0,15.0,Cash,Takeaway,2023-01-19
486,TXN_3332915,Cookie,2,1.0,2.0,Other,Takeaway,2023-01-19
487,TXN_8488163,Sandwich,4,4.0,16.0,Other,Takeaway,2023-01-19
488,TXN_7908153,Cookie,3,1.0,3.0,Cash,In-store,2023-01-19
489,TXN_1016246,Coffee,1,2.0,2.0,Other,Takeaway,2023-01-19
490,TXN_4007506,Salad,1,5.0,5.0,Other,Takeaway,2023-01-19
491,TXN_6762172,Coffee,5,2.0,10.0,Cash,Takeaway,2023-01-19
492,TXN_5848025,Tea,5,1.5,7.5,Credit Card,In-store,2023-01-19
493,TXN_8859035,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-19
494,TXN_7039529,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-01-19
495,TXN_5275315,Smoothie,2,4.0,8.0,Digital Wallet,In-store,2023-01-19
496,TXN_7550103,Cake,5,3.0,15.0,Other,Takeaway,2023-01-19
497,TXN_6785552,Juice,5,3.0,15.0,Cash,Takeaway,2023-01-19
498,TXN_7780748,Cookie,3,1.0,3.0,Credit Card,In-store,2023-01-19
499,TXN_5226399,Other,4,3.0,12.0,Other,Takeaway,2023-01-19
500,TXN_9484436,Salad,1,3.0,5.0,Credit Card,In-store,2023-01-20
501,TXN_2424930,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-01-20
502,TXN_7625340,Other,2,1.0,2.0,Credit Card,In-store,2023-01-20
503,TXN_2727347,Cake,5,3.0,15.0,Cash,Takeaway,2023-01-20
504,TXN_9021000,Coffee,3,2.0,6.0,Other,Takeaway,2023-01-20
505,TXN_9193760,Salad,5,5.0,25.0,Other,Takeaway,2023-01-20
506,TXN_5252187,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-01-20
507,TXN_7958487,Cookie,5,1.0,5.0,Other,Takeaway,2023-01-20
508,TXN_9897583,Coffee,2,3.0,4.0,Digital Wallet,Takeaway,2023-01-20
509,TXN_3927733,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-01-20
510,TXN_5975573,Other,1,1.0,1.0,Other,Takeaway,2023-01-20
511,TXN_5263693,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-01-20
512,TXN_6962671,Cake,2,3.0,6.0,Other,Takeaway,2023-01-20
513,TXN_8382825,Coffee,5,2.0,10.0,Cash,In-store,2023-01-20
514,TXN_9668108,Cake,1,3.0,3.0,Cash,In-store,2023-01-20
515,TXN_7049861,Cake,5,3.0,15.0,Cash,In-store,2023-01-20
516,TXN_1815061,Cake,3,3.0,9.0,Digital Wallet,In-store,2023-01-20
517,TXN_7644786,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-01-20
518,TXN_9251292,Tea,2,1.5,3.0,Cash,Takeaway,2023-01-20
519,TXN_8731991,Salad,3,5.0,20.0,Other,In-store,2023-01-20
520,TXN_8659963,Cake,4,3.0,12.0,Cash,Takeaway,2023-01-21
521,TXN_5005793,Sandwich,4,4.0,16.0,Credit Card,In-store,2023-01-21
522,TXN_6832697,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-01-21
523,TXN_2470532,Other,1,2.0,2.0,Digital Wallet,In-store,2023-01-21
524,TXN_6925284,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-01-21
525,TXN_9861083,Sandwich,5,4.0,20.0,Credit Card,In-store,2023-01-21
526,TXN_8993132,Cake,3,3.0,9.0,Other,In-store,2023-01-21
527,TXN_3132304,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-01-21
528,TXN_4612207,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-01-21
529,TXN_8741663,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-01-21
530,TXN_2227781,Cake,1,3.0,3.0,Cash,Takeaway,2023-01-21
531,TXN_3121360,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-21
532,TXN_3052584,Salad,1,5.0,5.0,Cash,In-store,2023-01-21
533,TXN_1193809,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-01-21
534,TXN_5248011,Cake,2,3.0,6.0,Other,In-store,2023-01-21
535,TXN_8961034,Juice,2,3.0,6.0,Other,Takeaway,2023-01-21
536,TXN_1453579,Sandwich,5,4.0,20.0,Other,Takeaway,2023-01-21
537,TXN_1862184,Coffee,4,2.0,8.0,Other,In-store,2023-01-21
538,TXN_8261045,Tea,3,1.5,4.5,Cash,Takeaway,2023-01-21
539,TXN_2402978,Cookie,3,1.0,3.0,Credit Card,In-store,2023-01-21
540,TXN_2264601,Tea,1,1.5,1.5,Other,Takeaway,2023-01-21
541,TXN_1514364,Coffee,5,2.0,10.0,Digital Wallet,In-store,2023-01-21
542,TXN_3868402,Coffee,3,2.0,6.0,Cash,In-store,2023-01-21
543,TXN_6383336,Cake,2,3.0,6.0,Other,Takeaway,2023-01-21
544,TXN_4197575,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-01-21
545,TXN_1973716,Salad,4,5.0,20.0,Credit Card,In-store,2023-01-21
546,TXN_8901988,Other,5,1.5,7.5,Digital Wallet,In-store,2023-01-21
547,TXN_7521634,Other,3,1.0,3.0,Other,Takeaway,2023-01-22
548,TXN_4249989,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-01-22
549,TXN_5317458,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-01-22
550,TXN_1249069,Coffee,2,2.0,4.0,Other,Takeaway,2023-01-22
551,TXN_7113656,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-01-22
552,TXN_8404563,Tea,1,1.5,1.5,Cash,In-store,2023-01-22
553,TXN_6933222,Tea,1,1.5,1.5,Cash,Takeaway,2023-01-22
554,TXN_9858627,Juice,4,3.0,12.0,Other,Takeaway,2023-01-22
555,TXN_4116036,Salad,2,3.0,10.0,Credit Card,In-store,2023-01-22
556,TXN_5478129,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-01-22
557,TXN_5104848,Tea,2,1.5,3.0,Other,Takeaway,2023-01-22
558,TXN_1756717,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-01-22
559,TXN_7655838,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-22
560,TXN_4030519,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-01-22
561,TXN_2386202,Salad,4,5.0,20.0,Cash,In-store,2023-01-22
562,TXN_8540499,Cookie,3,1.0,3.0,Cash,In-store,2023-01-22
563,TXN_6807913,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-01-22
564,TXN_7189368,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-01-22
565,TXN_3740963,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-01-22
566,TXN_4228312,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-01-22
567,TXN_6306655,Other,4,1.0,4.0,Digital Wallet,Takeaway,2023-01-22
568,TXN_5735731,Smoothie,2,3.0,8.0,Credit Card,Takeaway,2023-01-22
569,TXN_7463011,Sandwich,2,4.0,8.0,Other,In-store,2023-01-22
570,TXN_1054915,Other,5,1.0,5.0,Other,In-store,2023-01-22
571,TXN_4252036,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-01-22
572,TXN_9850842,Tea,3,3.0,4.5,Other,Takeaway,2023-01-23
573,TXN_6059878,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-01-23
574,TXN_4201578,Salad,5,5.0,25.0,Other,In-store,2023-01-23
575,TXN_2316206,Cookie,1,1.0,1.0,Credit Card,In-store,2023-01-23
576,TXN_4939667,Salad,1,5.0,5.0,Cash,Takeaway,2023-01-23
577,TXN_6957331,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-23
578,TXN_7020104,Other,5,1.5,7.5,Digital Wallet,Takeaway,2023-01-23
579,TXN_9022617,Coffee,1,2.0,2.0,Credit Card,In-store,2023-01-23
580,TXN_2771364,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-01-23
581,TXN_5531648,Coffee,5,2.0,10.0,Cash,Takeaway,2023-01-23
582,TXN_5944318,Cookie,1,1.0,1.0,Cash,Takeaway,2023-01-23
583,TXN_1210183,Tea,3,1.5,4.5,Other,In-store,2023-01-23
584,TXN_4224427,Juice,4,3.0,12.0,Cash,Takeaway,2023-01-23
585,TXN_1985396,Sandwich,3,4.0,12.0,Cash,In-store,2023-01-23
586,TXN_3972167,Sandwich,5,4.0,20.0,Other,In-store,2023-01-23
587,TXN_1283149,Salad,2,5.0,10.0,Credit Card,In-store,2023-01-23
588,TXN_5004986,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-01-23
589,TXN_8283199,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-23
590,TXN_5106316,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-01-23
591,TXN_2317867,Tea,5,1.5,7.5,Cash,In-store,2023-01-23
592,TXN_2728444,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-01-23
593,TXN_9157460,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-01-23
594,TXN_3816131,Juice,3,3.0,9.0,Other,Takeaway,2023-01-23
595,TXN_7195393,Salad,2,5.0,10.0,Credit Card,In-store,2023-01-24
596,TXN_9567719,Sandwich,5,4.0,20.0,Digital Wallet,In-store,2023-01-24
597,TXN_8025478,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-01-24
598,TXN_8657361,Other,4,2.0,8.0,Other,Takeaway,2023-01-24
599,TXN_6348290,Other,4,2.0,8.0,Other,In-store,2023-01-24
600,TXN_9178545,Juice,4,3.0,12.0,Cash,In-store,2023-01-24
601,TXN_8695037,Smoothie,3,4.0,8.0,Other,Takeaway,2023-01-24
602,TXN_1936915,Salad,3,5.0,15.0,Digital Wallet,In-store,2023-01-24
603,TXN_9710307,Other,3,1.5,3.0,Other,Takeaway,2023-01-24
604,TXN_9803409,Cookie,4,1.0,4.0,Other,In-store,2023-01-24
605,TXN_5341644,Cake,4,3.0,12.0,Cash,Takeaway,2023-01-24
606,TXN_2828785,Smoothie,1,4.0,4.0,Other,In-store,2023-01-24
607,TXN_8211198,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-01-24
608,TXN_9080521,Coffee,2,2.0,4.0,Credit Card,In-store,2023-01-24
609,TXN_6228313,Other,4,3.0,12.0,Other,Takeaway,2023-01-24
610,TXN_7384923,Sandwich,2,4.0,8.0,Other,Takeaway,2023-01-24
611,TXN_6376630,Other,2,3.0,6.0,Cash,In-store,2023-01-24
612,TXN_9350427,Juice,5,3.0,15.0,Other,Takeaway,2023-01-24
613,TXN_9587814,Juice,3,3.0,9.0,Cash,In-store,2023-01-25
614,TXN_9743274,Tea,5,1.5,7.5,Other,Takeaway,2023-01-25
615,TXN_7480940,Coffee,2,2.0,4.0,Cash,In-store,2023-01-25
616,TXN_5132327,Smoothie,3,4.0,20.0,Cash,Takeaway,2023-01-25
617,TXN_7843112,Cookie,4,1.0,4.0,Other,Takeaway,2023-01-25
618,TXN_7108056,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-01-25
619,TXN_7670296,Juice,2,3.0,6.0,Cash,Takeaway,2023-01-25
620,TXN_6720290,Smoothie,1,4.0,4.0,Other,In-store,2023-01-25
621,TXN_9432268,Salad,3,5.0,20.0,Other,Takeaway,2023-01-25
622,TXN_3222612,Other,3,3.0,9.0,Cash,Takeaway,2023-01-25
623,TXN_5101593,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-01-25
624,TXN_5452419,Coffee,4,3.0,8.0,Cash,In-store,2023-01-25
625,TXN_2799785,Juice,1,3.0,3.0,Cash,Takeaway,2023-01-25
626,TXN_2047672,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-01-25
627,TXN_3842881,Salad,5,5.0,25.0,Other,Takeaway,2023-01-25
628,TXN_5808749,Salad,1,5.0,5.0,Cash,Takeaway,2023-01-25
629,TXN_7705153,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-01-25
630,TXN_9517548,Coffee,3,2.0,6.0,Cash,Takeaway,2023-01-25
631,TXN_1868529,Other,1,5.0,5.0,Credit Card,Takeaway,2023-01-25
632,TXN_8283691,Juice,3,3.0,9.0,Other,Takeaway,2023-01-25
633,TXN_8455321,Smoothie,3,4.0,12.0,Other,In-store,2023-01-25
634,TXN_2806206,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-01-25
635,TXN_4694285,Tea,3,1.5,4.5,Other,In-store,2023-01-25
636,TXN_6330369,Juice,1,3.0,3.0,Other,Takeaway,2023-01-25
637,TXN_5837801,Salad,1,5.0,5.0,Credit Card,In-store,2023-01-25
638,TXN_1529845,Juice,3,3.0,9.0,Credit Card,In-store,2023-01-25
639,TXN_4183749,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-01-25
640,TXN_4178872,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-01-25
641,TXN_4276442,Cake,4,3.0,12.0,Credit Card,In-store,2023-01-25
642,TXN_6851654,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-01-25
643,TXN_2917072,Tea,3,1.5,4.5,Other,Takeaway,2023-01-25
644,TXN_8791641,Tea,5,1.5,7.5,Other,In-store,2023-01-25
645,TXN_1799247,Coffee,3,2.0,6.0,Other,Takeaway,2023-01-25
646,TXN_9105374,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-01-25
647,TXN_7889745,Sandwich,4,4.0,16.0,Other,Takeaway,2023-01-25
648,TXN_4099487,Other,5,4.0,20.0,Digital Wallet,Takeaway,2023-01-25
649,TXN_5590805,Cake,1,3.0,3.0,Other,Takeaway,2023-01-25
650,TXN_3919995,Tea,3,1.5,4.5,Cash,Takeaway,2023-01-26
651,TXN_1145888,Coffee,4,2.0,8.0,Other,Takeaway,2023-01-26
652,TXN_3251591,Sandwich,3,4.0,12.0,Other,Takeaway,2023-01-26
653,TXN_4125921,Juice,5,3.0,15.0,Credit Card,Takeaway,2023-01-26
654,TXN_5902629,Cookie,3,1.0,3.0,Cash,Takeaway,2023-01-26
655,TXN_5745054,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-01-26
656,TXN_9723120,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-01-26
657,TXN_1236759,Coffee,1,2.0,2.0,Credit Card,In-store,2023-01-26
658,TXN_7362776,Cookie,3,1.0,5.0,Other,In-store,2023-01-26
659,TXN_8298711,Coffee,3,2.0,6.0,Other,Takeaway,2023-01-26
660,TXN_5534944,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-01-26
661,TXN_4992510,Cookie,4,1.0,4.0,Cash,In-store,2023-01-26
662,TXN_9926931,Cookie,5,1.0,5.0,Other,Takeaway,2023-01-26
663,TXN_9612533,Cake,2,3.0,6.0,Digital Wallet,In-store,2023-01-26
